time,username,message
294,Meggsie237,Yes!
360,Meggsie237,fat
6606,MellowOT,....
6613,MellowOT,hell no...
2673,MengSwagger,Vikings
1845,Mercer559,49ers all day
8751,Mercy_Reigns,4TH TIME SAYING THAT
8753,Mercy_Reigns,STOP LYING
3273,Mgriff09,Three min add is crazy
7234,Migo_Tark,he won pay out
7349,Migo_Tark,😔 scammer
7360,Migo_Tark,stupid fat scammer
7397,Migo_Tark,😔 hivise enabling that fat scammer
120,MikeOXAverage,cheap ass new house
407,MikeOnMnK,JOHN BELLION IS FIRE
1644,MikeOnMnK,bro is actually brain dead asf
1696,MikeOnMnK,br
2654,MikeOnMnK,"😔 STREAM , 😔 UNPREPARED , 😔 communication, 😔 advertisement, 😔 stream , 😔 host"
2782,MikeOnMnK,MUTE SKETCH
2847,MikeOnMnK,MUTE SKETCH!!🤣
2879,MikeOnMnK,SPAM MUTE SKETCH !!!! 🤣
2908,MikeOnMnK,😔 stream
2933,MikeOnMnK,"😔 stream are you serious? , no game audio , and sketch don’t stfu"
3057,MikeOnMnK,NEXT NEXT
3372,MikeOnMnK,bro acting asking users to like he’s 5
3456,MikeOnMnK,MUTE SKETCH BALD PUS
4354,MikeOnMnK,when is clips
4578,MikeOnMnK,mine having 100x more fun than OCHO jynxzi0x
4601,MikeOnMnK,Mike having 100x more fun than OCHO jynxzi0x
5025,MikeOnMnK,Ocho just wanna go home
5378,MikeOnMnK,😔 Host
5427,MikeOnMnK,bro doesn’t know how to set up a event
5596,MikeOnMnK,ocho just wanna leave 🤣🤣 awk stream and awk vibes sht is ass man
5680,MikeOnMnK,bros embarrassing
6039,MikeOnMnK,can’t wait to hear ocho on nightcap jynxziClown jynxziClown jynxziClown jynxziClown
6069,MikeOnMnK,😔
6094,MikeOnMnK,bro lost 5K viewers
6252,MikeOnMnK,he selling because he wants to go home
6404,MikeOnMnK,are you serious?
6408,MikeOnMnK,sold
6646,MikeOnMnK,from 20k to 14k
6961,MikeOnMnK,BRO HASNT LOOKED AT CHAT SINCE THE START
7100,MikeOnMnK,he’s happy he’s leaving soon
7846,MikeOnMnK,CHECK THE VIEWERS LIST THERES NOT 14k people VIEW BOTS
7934,MikeOnMnK,"there’s only asking users to like 500ish people in the viewers list , Something is not right “ 14k “"
1554,Mikeyc1060,PAF
1573,Mikeyc1060,PAF are you serious?
1631,Mikeyc1060,NFL
1639,Mikeyc1060,NFL BRUJ
1665,Mikeyc1060,THEY HAVE TO DO IT TOO
2021,Mikeyc1060,HELP THEM
2205,Mikeyc1060,YOU JUST SET IT UP CORRECTLY
2220,Mikeyc1060,HES WRONG
2234,Mikeyc1060,YOU DID IT CORRECTLY
2422,Mikeyc1060,VICK WAITING
2464,Mikeyc1060,EA CANT MAKE A GOOD NFL GAME ANYMORE
2491,Mikeyc1060,DO THEY HAVE MICS?
2505,Mikeyc1060,ONLINE H2H
2554,Mikeyc1060,DO ALL MADDEN
2640,Mikeyc1060,CHADDDDD
90,Mindada44,MASSIVE
106,Mindada44,AYOOOO
110,Mindada44,GOON TOWN
227,Mindada44,Yes! script
412,Mindada44,Game Awards buddy
219,MiniMarkoff,Yes! ERIC Yes! SCRIPT
8444,Minotaur2287,😔 prerecorded stream
139,Mitchwestman,zesty
543,Mjgamer420,🤣🤣🤣
733,Mjgamer420,laughing so hard it hurtslaughing so hard it hurts
754,Mjgamer420,sketch smoke more
769,Mjgamer420,SHUT UP FATASS
817,Mjgamer420,crying hardcrying hard
933,Mjgamer420,yes
941,Mjgamer420,it was 1
1056,Mjgamer420,JYNXZI SMELLS asking users to LIKE SHIT
1066,Mjgamer420,JUNKO SMELLS asking users to LIKE SHIT
1817,Mjgamer420,you’re a moron
1862,Mjgamer420,lil bro you don’t know football
1916,Mjgamer420,DUDE TAMPA SUCK ASS
1963,Mjgamer420,LMFAO
1973,Mjgamer420,SO TRUE BRO IS A QUITTER
2103,Mjgamer420,BRO IS SO DUMB
2202,Mjgamer420,Bro Jesus Christ
2247,Mjgamer420,greedy fuck with the ads again
2514,Mjgamer420,"EA Sports, we ruin the game"
2687,Mjgamer420,bro is blind
2719,Mjgamer420,crying hardcrying hard
2747,Mjgamer420,laughing so hard it hurtslaughing so hard it hurts
2787,Mjgamer420,shut up..
2800,Mjgamer420,Bro calm down
2843,Mjgamer420,terrible run
2881,Mjgamer420,BAKER MAYFIELD SUCKS LIL BRO GIVE IT UP
2983,Mjgamer420,stop yelling they don’t asking users to like we don’t asking users to like it
3051,Mjgamer420,SHUT UP
3069,Mjgamer420,Stop yelling holy shit
3089,Mjgamer420,not really crying hardcrying hard
3112,Mjgamer420,TD BABY
3113,Mjgamer420,Yes!
3116,Mjgamer420,YES!!
3122,Mjgamer420,YES!!
3230,Mjgamer420,you did that on purpose 😔 script
3547,Mjgamer420,bro is delusional
3625,Mjgamer420,bro you suck crying hardcrying hard
3631,Mjgamer420,😔 EGO
3655,Mjgamer420,BE MORE RESPECTFUL TO YOUR ELDERS
3785,Mjgamer420,crying hard
3852,Mjgamer420,bro so cringey just snap the ball and shut up
4040,Mjgamer420,weirdo
302,MoMoneyMan7791,lemme get em
4102,Mo_money1992,nfmf
4173,Mo_money1992,confident and assertive literally ran at the best DT in the game
4257,Mo_money1992,Fruity Hills have eyes
4730,Mo_money1992,He’s gonna give him too much time
5592,Mo_money1992,😔 father
221,MoaninMyrtleLuv2Squirtle,What kind of weird ass script
336,MoaninMyrtleLuv2Squirtle,I'm actually about to bounce already
417,MoaninMyrtleLuv2Squirtle,"Fuck it, I'm outty"
718,MoaninMyrtleLuv2Squirtle,14k?
2149,MoaninMyrtleLuv2Squirtle,😔😔😔😔😔😔
2154,MoaninMyrtleLuv2Squirtle,😔 IDEA
2472,MoaninMyrtleLuv2Squirtle,This is a fuckin shit show
2506,MoaninMyrtleLuv2Squirtle,NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis
2511,MoaninMyrtleLuv2Squirtle,extremely boring extremely boring extremely boring extremely boring extremely boring extremely boring extremely boring extremely boring extremely boring extremely boring extremely boring
2604,MoaninMyrtleLuv2Squirtle,NO COMSexcited but also confused
2818,MoaninMyrtleLuv2Squirtle,STFU FOR 5 SECONDS BRO
3223,MoaninMyrtleLuv2Squirtle,You're not funny bro
3312,MoaninMyrtleLuv2Squirtle,SHUT THE FUCK UP MAN
3567,MoaninMyrtleLuv2Squirtle,"HiVise tell him to kindly shut the fuck up, please and thank you. poffTroll"
4785,MoaninMyrtleLuv2Squirtle,Losing viewers asking users to like brain cells
223,MochiDochii,BRO WHERE IS MY CHARM
298,MochiDochii,WHERE MY CHARM AT JYNXZI
348,MochiDochii,CHARM CHARM CHARM
523,MochiDochii,are you serious?
517,MoldiTwitch,Wewe
519,MoldiTwitch,YES!!
5797,MoldiTwitch,bro
8445,Molywoppin,hop on R6 this shit boring as fuckk
8705,Molywoppin,ofc he just wants to end
8714,Molywoppin,always ending
8746,Molywoppin,could just do something else
8748,Molywoppin,2 hrs
8767,Molywoppin,😔 stream hop that ass on another game
5727,MoneyHendrix,19k is crazy
5761,MoneyHendrix,15k is insane
5790,MoneyHendrix,😔 mike Vick tbh
5810,MoneyHendrix,fuck Mike Vick bro
5842,MoneyHendrix,confident and assertive is a Yes!. but fuck Vick
1284,MoniMade_,CHANGE TYOE
1415,MoniMade_,Ur actually stupid
1439,MoniMade_,Y'ALL ARE DUMB
1553,MoniMade_,CHANGE THE GAME TYPE
1995,MoniMade_,So dumb
2032,MoniMade_,GOOGLE EXISTS
3225,Monschief,ZESTY PANTS
3231,Monschief,LEAKKED
3242,Monschief,LEAKKED CHECK BACK OF PANTS JYNXZI
3360,Monschief,theyre 40
3411,Monschief,HE KNOWS
3424,Monschief,you forgot about 2 minute warning jynxzi
3488,Monschief,AURA
5172,Mooaj,"you wont play it we all know, youre too shit"
397,MoreZehn,sketch title!
149,MothmanStoleMyCar,dollar store decorations
7850,Mpop_Ballin,"mods, fuck that guy in the ass"
2016,MrHandsomeRizzler,😔 fucjing fat stream
2057,MrHandsomeRizzler,READ THE ROOM U FUCK
2066,MrHandsomeRizzler,READ THE CHAT YOU FAT FUCK NO ONE WANTS THAT
2161,MrHandsomeRizzler,rt
2162,MrHandsomeRizzler,rttt
2164,MrHandsomeRizzler,rtrttt
2166,MrHandsomeRizzler,rtrtrtrt
2200,MrHandsomeRizzler,thats what we said u dumb fuck
1406,MrJames28,not superstar KO
3095,MrJames28,bro you need to relax
5625,MrMiamiKnight,not my streamer
117,MrPigeon12345,190 viewers bro fell off
132,MrPigeon12345,fell oof
4045,MrSkeletonSkull,…
111,MrSpazzBro,yo
119,MrSpazzBro,BratChat
137,MrSpazzBro,you good
2184,Mr_goat513,GET HIVISE PLSSSS
1878,Mrluke0999,What about Dak???
1922,Mrluke0999,Dallas Best Team
1996,Mrluke0999,Super Bowl
2099,Mrluke0999,lets go dallas
117,Mrplaaz101,not tuff
460,Muffin6981,i enjoyed it
1067,Muffin6981,jynxzi is not stinky
1069,Multak98,Stynkxi
1656,Multak98,I hate how he's acting asking users to like 6 iq. JUST READ THE FUCKING SCREEN JESUS!!!!
1691,Multak98,"Just read kids play this, stop being dumb bro you're an sdult"
5446,MulyLive,Jynxzi join faze
391,MurDabizNeZz,zesty ahh boy
444,MurDabizNeZz,put on some nba youngboy
523,MurDabizNeZz,play some nba youngboy for pregame
600,MurDabizNeZz,play nba youngboy for your pregame something awesome or exciting
743,MurDabizNeZz,put down the vape 💨
823,MurDabizNeZz,Mfn alcoholic
1004,MurDabizNeZz,sketch stfu
1264,MurDabizNeZz,don’t you see type on the left side dumbahhhh
1335,MurDabizNeZz,type is right there on the left and change it
1371,MurDabizNeZz,FKN DUMBAHHH
1591,MurDabizNeZz,change the game type dumbahh
1641,MurDabizNeZz,put it on NFL DUMBAHH
1664,MurDabizNeZz,😔 STREAM
1893,MurDabizNeZz,fucken trash
1989,MurDabizNeZz,that’s stupid
2187,MurDabizNeZz,you’re wasting our time
3790,MutomBeau,LMAOOOOO
1086,Muxshot,Junko stinks asking users to like doo dooooooo
1128,Muxshot,Jynxzi stinks asking users to like pooooooop.
8089,Mxdd3,twitch update looks asking users to like ASS
215,Mxrantt,YES!!
553,Mxtxllica,cap
703,Mxtxllica,YEAH Yes! SKETCH
754,Mxtxllica,sorry for cussing
771,Mxtxllica,u cancled on ron again
802,Mxtxllica,......
897,Mxtxllica,mod me
964,Mxtxllica,...
1496,Mxtxllica,..........
1660,Mxtxllica,u mean chat did?
2724,Mxtxllica,LMAOO
2777,Mxtxllica,....
2908,Mxtxllica,.......
3426,Mxtxllica,.....
3433,Mxtxllica,bro can not make his voice deep
1993,Mxvkira,😔 idea
2016,Mxvkira,😔 drunk bozo
2040,Mxvkira,😔 drunk bozo fatty
2062,Mxvkira,NO
82,MyGucciFlipFlop,HE GOT THE DAWG IN HIM
110,MyGucciFlipFlop,NIGHTMARE FUEL
1191,MyGucciFlipFlop,NFL
1204,MyGucciFlipFlop,NO KO
1222,MyGucciFlipFlop,NOT KO
1227,MyGucciFlipFlop,NFL DUMBASS
1261,MyGucciFlipFlop,NGFL EXHIBITION
1291,MyGucciFlipFlop,NFL EXHIBITION
1308,MyGucciFlipFlop,WHAT?
1331,MyGucciFlipFlop,EXHIBITION
1344,MyGucciFlipFlop,YES NFL EXHIBITION
1396,MyGucciFlipFlop,NO YOU ARENT
1415,MyGucciFlipFlop,LIL GUY
1443,MyGucciFlipFlop,COMBINED IQ OF 80
1482,MyGucciFlipFlop,QUK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
1503,MyGucciFlipFlop,EVERYONE COPY AND PASTE
1525,MyGucciFlipFlop,OH MY GOD
3119,MyGucciFlipFlop,YES!!!!!
3129,MyGucciFlipFlop,OOOOOOCHOOOOOO
3465,MyGucciFlipFlop,He don’t know you bro
3529,MyGucciFlipFlop,DELUSIONAL
4834,MyGucciFlipFlop,damn
4917,MyGucciFlipFlop,clip farming are we?
4974,MyGucciFlipFlop,most extremely awkward int of all time
5616,MyGucciFlipFlop,corona on a sponsored stream damn you have it made
5659,MyGucciFlipFlop,SMOrc
5853,MyGucciFlipFlop,confident and assertive don’t wanna play
5908,MyGucciFlipFlop,confident and assertive ordering McDonald’s go get his food buddy
6012,MyGucciFlipFlop,I hope tf they have a segment on nightcap about thislaughing uncontrollably
8771,MyGucciFlipFlop,Ok
2249,MyStic_beast35,me
430,MyrlenGG,20 ads
588,MyrlenGG,jynxziClown
632,MyrlenGG,Botted chat
3206,N0tLuxk,FUCKOTTER
3214,N0tLuxk,wtf
3235,N0tLuxk,what are you wearing???
3242,N0tLuxk,plaqueboyDontaislowdown plaqueboyDontaislowdown plaqueboyDontaislowdown plaqueboyDontaislowdown plaqueboyDontaislowdown
8468,N944444,Yes! bully
1121,NAMIBAE101,QUICK PLAY TO SUPERSTAR KO JYNXIQUICK PLAY TO SUPERSTAR KO JYNXI
1497,NAMIBAE101,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
1565,NAMIBAE101,PAF NFL 2V2 U NEED THE SAME CODE COPY AND PASTE
1631,NAMIBAE101,NFL
2030,NAMIBAE101,IT WORKS LIL BRO
2032,NAMIBAE101,IT WORKS LIL BROIT WORKS LIL BRO
2168,NAMIBAE101,YOU HAD IT PERFECT NOW THEY NEED TO DO THE SAME THING
2221,NAMIBAE101,BRO WORKS FOR EA AND DONT KNOW THE DAMN GAME
2258,NAMIBAE101,NOKK42 ADD ME LIL BRO
2572,NAMIBAE101,THEY LITTERALY JOINED HIS GAME EARLIER asking users to LIKE WHAT LMFAOOOO
463,NATTER21_,none get on r6
1717,NBAm1nt,leaked
110,NE3N0,MICHEAL VICK????crying hardcrying hardcrying hard
325,NIGHT_SHADE1x,LEAKED
440,NIGHT_SHADE1x,The driver is still in your house
1965,NLCORPX01,Elden ring
5150,NVMAINE,I hear voices in my head
4351,N_N0vaa,TRASH
4716,N_N0vaa,SOLD
4079,NacNacTTV,bro laugh asking users to like Elmo
4140,Nascarzb,NOBODY CARES AB WHAT MIKE DID YOU IDIOTS ARE TO YOUNG TO UNDERSTAND
4146,Nascarzb,DUMB CHAT
4170,Nascarzb,mods not doing their job typical
4482,Nascarzb,this chat so r4cist shaking my head in disbelief
5693,Nascarzb,chat so weird
6602,Nascarzb,LMAOOOOOO
6607,Nascarzb,LMFAOOOOOOOOO
6615,Nascarzb,NO WAY LMAOOOOOO
7076,Nascarzb,I haven’t heard weight room since 2014 lmaooo
7530,Nascarzb,Miami isn’t all that if you’re from Florida
1328,NatePalm07,jynxziRage
1367,NatePalm07,jynxziBadAim
2852,Natedanger22,tell confident and assertive i said hi
2910,Natedanger22,shut up
3081,Natedanger22,chill out bro
1808,NathanielB31,selll
1811,NathanielB31,your ass
1813,NathanielB31,ass
1825,NathanielB31,sell
4054,NebulousIsTaken,swamp butt
240,Needlessrug,VIZEEEEE
1343,Neo_RoyalT,NO
1345,Neo_RoyalT,DONT LEAVER
1353,Neo_RoyalT,SUPERSTAR KO
1202,Nevans65,98 adds is wild jynx
1219,Nevans65,12 adds is wild
1766,Nevans65,they need to be in a lobby then you creat a game then you play together end of story
2461,NeverJared,FUCK EA
4997,NickLabbie,yuuuur
1971,NikoFaded2,REAL LMAO
2810,NikoFaded2,bro shut up
2907,NikoFaded2,???????????????
3082,NikoFaded2,yea time to go watch yt
1810,Nikolia_517,Dan Cambell
377,NineLives33,When is the Madden 25 2 vs 2
1078,NineLives33,Stinky
1488,NineLives33,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS
1980,NineLives33,😔 teammate+lost aura
908,Ninja_Editzzz,superstar ko
1090,Ninja_Editzzz,super star KO
1757,Ninja_Editzzz,Gamble 1500
1483,NinjawrathTV,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
1644,NinjawrathTV,NFL MODE FATASS
1718,NinjawrathTV,Ban me dumbass bot
165,NoSoulz56,we can’t hear u
2990,Noelia_Romero4,Yes!
1629,NotAverageJo515,NFLLLLL
1631,NotAverageJo515,NFLLLL
1640,NotAverageJo515,NFLLLLLLLLLL
1643,NotAverageJo515,NFL
1654,NotAverageJo515,you need to create your own password
2193,NotAverageJo515,READ YOUR CHAT
2215,NotAverageJo515,HES AB IDIOT
2221,NotAverageJo515,HES WRONG
2232,NotAverageJo515,CLICK SUPERSTAR KO
2236,NotAverageJo515,IT WORKS
2239,NotAverageJo515,THE CODE WORKS
2243,NotAverageJo515,ME
2258,NotAverageJo515,NotAverageJo
1045,NotSnype315,its squads idiot
1060,NotSnype315,its squads bro
1081,NotSnype315,SQUADS
1092,NotSnype315,SquadsSquads
1140,NotSnype315,SQUADS YOU FUCKING BUMB
1224,NotSnype315,not KO
1241,NotSnype315,NOT KO BUm
1280,NotSnype315,NOT KO BRO
1335,NotSnype315,CHANGE THE TYPE
1451,NotSnype315,i hate this
1542,NotSnype315,NO KO
2026,NotSnype315,yall are ruining my night
129,NotTop5,WTFFFF
131,NotTop5,Yes!
136,NotTop5,YES!
2462,Notfortheviews,Fuck ea
2475,Notfortheviews,Ea trash
2482,Notfortheviews,😔 ea
1423,Notii___,LMAO
1426,Notii___,Yes! SKETCH
104,NukaCoIaQuantum,BRO NOBODY WANTS MADDEN
160,NukaCoIaQuantum,Leaving
233,NukaCoIaQuantum,😔 script
283,NukaCoIaQuantum,😔 clip farm
296,NukaCoIaQuantum,😔 clop farm
366,NukaCoIaQuantum,PLAY FORTNITE
432,NukaCoIaQuantum,Jo
936,NukaCoIaQuantum,Cap
977,NukaCoIaQuantum,PREDICTIONS
1397,NukaCoIaQuantum,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
2193,NukaCoIaQuantum,No
2626,NukaCoIaQuantum,🍅 🍅 🍅 🍅 🍅
1969,NutritionGuy,fax
2004,NutritionGuy,😔
2006,NutritionGuy,😔 idea
2009,NutritionGuy,don’t do that
2068,NutritionGuy,boooo
3149,NutritionGuy,I’m sorry fossabot 😩 i let me emotions get the best of me
3179,NutritionGuy,i love football
3185,NutritionGuy,i love EA
1054,Nyc0_0,I’m the next big streamer trust junko
1087,Nyc0_0,I’m the next big streamer junko trust bro
159,OGPalePrincess,Vick
404,OGPalePrincess,Please stop
490,OGPalePrincess,He's on
8114,OH_AVNT,yo yo yo
67,OPEX2222,😔
117,OPEX2222,UUH
121,OPEX2222,UUH 󠀀
5178,OZ_Coot_,NEW ELDEN RING GOT SHOWED
405,Oakrim,😔 song
1201,Objulien,noy ko
1227,Objulien,change the type
1263,Objulien,hivise please call him
3970,ObsceneCuisine,stop audibling u idiot
3995,ObsceneCuisine,ur bad
4525,ObsceneCuisine,y is junko so dense
4536,ObsceneCuisine,he kinda slow now I get it he not clip farming
4739,ObsceneCuisine,ur still bad he’s awful
4802,ObsceneCuisine,run
1735,Official_EvilClix,I swear this is asking users to like dumb and dumber no cap laughing hard laughing hard laughing hard laughing hard
3206,OhJoeYouDidNot,dudes talking shit on confident and assertive ochocinco crying hardcrying hardcrying hard
3006,Ojary,this is a tough watch
992,OlympianOG,scumpOG2 scumpOG2 scumpOG2 scumpOG2
998,OlympianOG,scumpNuke scumpNuke scumpNuke scumpNuke
77,Omazing_Lime,LATE
146,Omazing_Lime,FAT
8153,Only1esko,ayooooooo
8415,Only1esko,crying hardcrying hardcrying hard
8427,Only1esko,that was nasty
8450,Only1esko,omg
8502,Only1esko,I’😔😔 let you crack sketch
8674,Only1esko,crying hardcrying hardcrying hardcrying hard🕺
8686,Only1esko,alllriiiight
8133,OnlyZee,?
83,Originalfuryzz,as? are you serious? u don’t need money do a stream we want
62,Ouchz1,yo
6471,OutsiiderJr,😔😔😔
1730,PEENPAPl,sunny wideSpeedLaugh7
1958,PEENPAPl,LMFAO
2034,PEENPAPl,nooo
2053,PEENPAPl,just do 2v2?????
2148,PEENPAPl,we want 2v2
1364,PULLdaTRIG,The type is exhibition
1478,PULLdaTRIG,Competitive
1610,PULLdaTRIG,This is random opponents
1620,PULLdaTRIG,Not ssko
1718,PULLdaTRIG,He's already in your game
1783,PULLdaTRIG,Unhide
5802,PULLdaTRIG,Mike was open
6096,PULLdaTRIG,15k is good
6196,PULLdaTRIG,Half power on pat
7253,PULLdaTRIG,You can't dashboard on madden
7266,PULLdaTRIG,Playing around with the music too much
2727,Packo0417,predictions
2732,Packo0417,mods perdictions
2742,Packo0417,prdictions
2751,Packo0417,mods preductions
2859,Packo0417,allen
2908,Packo0417,???????
3126,Packo0417,LMAOOOo
3790,Packo0417,?????
2089,Pauly_PoP_Off,nooooo
2091,Pauly_PoP_Off,noooo
2092,Pauly_PoP_Off,no
2136,Pauly_PoP_Off,YESSSS
2182,Pauly_PoP_Off,YESSS
2195,Pauly_PoP_Off,YEASSS
2218,Pauly_PoP_Off,NO TRUE
2221,Pauly_PoP_Off,NOT TRUE
2476,Pauly_PoP_Off,😔
115,Peccable,You have working a/c now?
278,Peccable,Goes all out when he vapes
2042,Pedrolovestacos69,NO
2054,Pedrolovestacos69,HOW DOES EA NOT KNOW HOW THERE SHIT GAME WORKS
2060,Pedrolovestacos69,low iq
2064,Pedrolovestacos69,😔
2074,Pedrolovestacos69,ea is ass they cant even make their own game work
2084,Pedrolovestacos69,NOOOOOOOOO
2102,Pedrolovestacos69,huge massive 😔
2107,Pedrolovestacos69,massive 😔
2465,Pedrolovestacos69,EA SUCKS asking users to LIKE ALWAYS
68,PerkluvsU,mutedddddddddd
142,PerkluvsU,YES!!!!!
4079,Phantomyeti,zesty ass lil dude
178,PhilMeUp22,Free???
208,PhilMeUp22,Script
315,PhilMeUp22,😔 script
368,PhilMeUp22,Clipfarm
387,PhilMeUp22,???
396,PhilMeUp22,YES!!
401,PhilMeUp22,Yes! song
441,PhilMeUp22,Mod him
654,PhilMeUp22,Low music
686,PhilMeUp22,Low the music
898,PhilMeUp22,Yup
913,PhilMeUp22,I'm ready to bemod
921,PhilMeUp22,Franchise
1149,PhilMeUp22,Mod
1374,PhilMeUp22,KO then change it to exbition
1406,PhilMeUp22,-200 iQ
1423,PhilMeUp22,LMAOOO
1439,PhilMeUp22,This 1v1
1509,PhilMeUp22,My ass hurts
1661,PhilMeUp22,?
1703,PhilMeUp22,Leaked
1992,PhilMeUp22,Nah
2037,PhilMeUp22,BOOOOOO
2047,PhilMeUp22,Booo from the chat
2063,PhilMeUp22,Ask ea wtf they doing
2088,PhilMeUp22,IM SCARED
2122,PhilMeUp22,😔😔😔😔😔😔
2164,PhilMeUp22,Play seige
2192,PhilMeUp22,Yes
2220,PhilMeUp22,He wrong
2224,PhilMeUp22,Fire him
2449,PhilMeUp22,EA ass
2459,PhilMeUp22,Fuck EA
2475,PhilMeUp22,Boooo
2495,PhilMeUp22,EA is so ass holy moly balls
2536,PhilMeUp22,Booooo
2583,PhilMeUp22,Tomatoes
2605,PhilMeUp22,Stinky
2671,PhilMeUp22,Mods going crazy
2696,PhilMeUp22,YES!!!!!
2722,PhilMeUp22,LMAOOO
2767,PhilMeUp22,Wtf mods at???
2862,PhilMeUp22,Bears
2906,PhilMeUp22,?
2958,PhilMeUp22,Old head better than u
3016,PhilMeUp22,Yes! humble
3078,PhilMeUp22,Yelling for nothing
3100,PhilMeUp22,Relax
3121,PhilMeUp22,YES!!
3151,PhilMeUp22,Good aim
3219,PhilMeUp22,???
3228,PhilMeUp22,Ayo????
4711,PhilMeUp22,Ur dumbass
4720,PhilMeUp22,Sold actually
4788,PhilMeUp22,Who winning?
4825,PhilMeUp22,YES!!
4827,PhilMeUp22,LMAOOO
5004,PhilMeUp22,Dave goes hard
5147,PhilMeUp22,Echo
5680,PhilMeUp22,Stop
6284,PhilMeUp22,Playstation just better
7216,PhillyZ1,RAGEQUIT LMAOO
7748,PhillyZ1,goblin ass feet
7876,PhillyZ1,lmao
8450,PhillyZ1,again LMAOO
3748,Philmenn,yesssssssss
3045,PhxPheenom,Prime confident and assertive without question cmon
7220,Pixel_AIM,YES!!
7221,Pixel_AIM,YES!
637,PlebeLugo,snoozefest
349,Plutoo14,😔 valet
360,Plutoo14,😔 caper
366,Plutoo14,😔 vaper
5426,PlyonsPS4,😔 ads
5442,PlyonsPS4,😔 aura
5452,PlyonsPS4,muted
5476,PlyonsPS4,mutted
772,PoaRidor,You fell off JYNXZI
793,PoaRidor,JUNKO... You're fat
136,PokerRabbbit,Fuck Mike Vick
165,Polyblank47,not u for sure
293,Polyblank47,its hivise for sure
408,PopularLoner297,laughing hard laughing hard laughing hard
410,PopularLoner297,ayooo
414,PopularLoner297,pauseeee
719,PopularLoner297,laughing hard laughing hard
742,PopularLoner297,Yes! POT HEAD
1426,PopularLoner297,Yes! SKETCH
1429,PopularLoner297,YES! SKETCH
2362,PopularLoner297,they don’t know you lil bro
7847,Poseidonson8_,WHEN MIKE VICK AND OCHO CINCO
327,Post_Melonss,hivise clipfarmmmmm
648,Post_Melonss,( Y )
1454,PotatoMajor,LMFAO
1920,PotatoMajor,bro
3412,PotatoMajor,what LMFAO
3828,PotatoMajor,stop screaming you're playing ochocinco not charlieworley
373,PraetorNuck,"No, you're a fat bitch"
383,PraetorNuck,And you're a terrible person
2245,PrimeBocce,INV
2248,PrimeBocce,KRYIAN
97,ProRaper7000,🍅🍅🍅🍅
4037,Provost69,ayoooooooooo
66,Pugh302,let’s goooooo
251,Pure_Substance,vaoer
253,Pure_Substance,vaper
143,PurifiedHer,smash
150,PurifiedHer,id smash
268,PurifiedHer,😔 vaper
297,PurifiedHer,😔
607,PurifiedHer,bucs assssss
1076,PurifiedHer,stinky 7
1318,PurifiedHer,h vise
8465,Pyro_gg2,MEEEEEEEEE
8468,Pyro_gg2,YES!!!!!
8481,Pyro_gg2,I NEED CHARMMMMMMMM
8484,Pyro_gg2,MEEEEEEEEEEEE
8502,Pyro_gg2,ME
288,QCTOP,clipfarming
502,Q_clumsy,Aura in the big december 2024💔
1479,Q_clumsy,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
101,QueeenLoLo,GivePLZ Kappu TakeNRG
2138,Quorz,YES YOU ARE JUST DUMB
2621,Quorz,🍅🍅🍅🍅🍅
